ID,OfficialViols,AEP,RepairCount,RepairCost,ClassB_count,ClassB,ClassC_count,ClassC,SumViols,ViolsDiff
23503,,,1,350,2,2,2,2,4,
23504,,,1,650,6,6,3,3,9,
23505,,,1,700,7,7,1,1,8,
23506,,,1,289,17,17,2,2,19,
23507,,,2,1522,8,8,3,3,11,
23508,,,1,725,10,10,4,4,14,
23509,,,1,15,70,70,5,5,75,
23510,,,16,6415,108,108,70,70,178,
23511,,,17,7604.52,36,36,15,15,51,
23512,,,3,26.1,23,23,30,30,53,
23513,,,1,28,10,10,6,6,16,
23514,,,3,221.5,11,11,,,11,
23515,,,4,7981,42,42,5,5,47,
23516,,,2,907.56,29,29,2,2,31,
23517,,,1,333.95,52,52,13,13,65,
23518,,,11,47431.25,19,19,27,27,46,
23519,,,7,6492.25,10,10,1,1,11,
23520,,,1,400,8,8,4,4,12,
23521,,,1,109,,,,,0,
23522,,,3,9980,27,27,20,20,47,
23523,,,1,380,2,2,,,2,
23524,,,4,2691.25,3,3,,,3,
23525,,,1,386,3,3,4,4,7,
23526,,,1,375,,,1,1,1,
23527,,,1,585,36,36,1,1,37,
23528,,,1,2990,,,,,0,
23529,,,1,4482,,,,,0,
23530,,,1,399,4,4,11,11,15,
23531,,,1,950,50,50,5,5,55,
23532,,,1,494,6,6,2,2,8,
23533,,,9,8326,181,181,32,32,213,
23534,,,6,90,28,28,1,1,29,
23535,,,1,270,10,10,6,6,16,
23536,,,1,33.75,,,,,0,
23537,,,1,0,,,,,0,
23538,,,1,440,2,2,,,2,
23539,,,1,18000,,,,,0,
23540,,,1,75000,,,,,0,
23541,,,3,645,43,43,11,11,54,
23542,,,3,1845,10,10,3,3,13,
23543,,,1,11.25,61,61,11,11,72,
23544,,,32,32952.03,54,54,13,13,67,
23545,,,1,895,10,10,,,10,
23546,,,3,5125,27,27,10,10,37,
23547,,,2,530,6,6,,,6,
23548,,,1,240,57,57,3,3,60,
23549,,,4,723.25,,,,,0,
23550,,,3,227.5,13,13,16,16,29,
23551,,,4,171793,,,,,0,
23552,,,10,6855,12,12,11,11,23,
23553,,,1,5869,,,,,0,
23554,,,28,26270.21,162,162,25,25,187,
23555,,,1,299,,,,,0,
23556,,,2,42319,2,2,,,2,
23557,,,3,5206,,,,,0,
23558,,,1,859,,,,,0,
23559,,,1,475,22,22,,,22,
23560,,,2,964,53,53,5,5,58,
23561,,,8,14330.75,45,45,29,29,74,
23562,,,10,268993.79,8,8,1,1,9,
23563,,,1,490,5,5,2,2,7,
23564,,,1,445,6,6,,,6,
23565,,,2,3909,58,58,16,16,74,
23566,,,3,10613,3,3,1,1,4,
23567,,,2,2487.5,26,26,22,22,48,
23568,,,16,9384.8,67,67,20,20,87,
23569,,,5,4106.75,,,1,1,1,
23570,,,4,2874.5,9,9,6,6,15,
23571,,,2,2415,37,37,11,11,48,
23572,,,2,52.5,2,2,7,7,9,
23573,,,5,6898.5,42,42,14,14,56,
23574,,,22,238073,,,1,1,1,
23575,,,1,24,11,11,3,3,14,
23576,,,1,242,28,28,13,13,41,
23577,,,5,4216.85,,,10,10,10,
23578,,,1,50,,,,,0,
23579,,,3,680,1,1,,,1,
23580,,,3,4439.3,3,3,1,1,4,
23581,,,12,8003,129,129,42,42,171,
23582,,,3,71206,,,,,0,
23583,,,5,2806.67,5,5,2,2,7,
23584,,,1,1439,11,11,,,11,
23585,,,6,17485,31,31,1,1,32,
23586,,,1,0,40,40,3,3,43,
23587,,,1,160,7,7,8,8,15,
23588,,,2,1608,4,4,10,10,14,
23589,,,1,17.4,2,2,,,2,
23590,,,5,47660.95,,,,,0,
23591,,,3,41688.55,,,,,0,
23592,,,3,31275,,,,,0,
23593,,,2,9673.5,19,19,3,3,22,
23594,,,1,426.29,17,17,3,3,20,
23595,,,7,2589.84,28,28,3,3,31,
23596,,,1,622,27,27,21,21,48,
23597,,,1,5125,,,1,1,1,
23598,,,4,7901,7,7,5,5,12,
23599,,,3,311,14,14,3,3,17,
23600,,,1,4990,,,7,7,7,
23601,,,2,33.6,7,7,,,7,
23602,,,3,4084,,,,,0,
23603,,,48,34247,130,130,20,20,150,
23604,,,2,2283.75,21,21,8,8,29,
23605,,,5,4334,20,20,14,14,34,
23606,,,8,18003.41,,,,,0,
23607,,,1,320,153,153,36,36,189,
23608,,,1,1445,3,3,1,1,4,
23609,,,1,650,15,15,,,15,
23610,,,1,599,21,21,3,3,24,
23611,,,3,56037.99,153,153,42,42,195,
23612,,,1,1500,2,2,,,2,
23613,,,1,690,10,10,6,6,16,
23614,,,1,30,7,7,2,2,9,
23615,,,6,2700.5,,,,,0,
23616,,,12,16627.95,,,,,0,
23617,,,3,1625,16,16,6,6,22,
23618,,,44,50865.32,89,89,20,20,109,
23619,,,2,1665.46,8,8,3,3,11,
23620,,,1,1618.45,5,5,3,3,8,
23621,,,14,17654.7,30,30,6,6,36,
23622,,,7,3080,60,60,15,15,75,
23623,,,1,219,51,51,3,3,54,
23624,,,5,3553.5,16,16,2,2,18,
23625,,,10,4711.4,33,33,7,7,40,
23626,,,4,1470,,,,,0,
23627,,,3,1771,38,38,2,2,40,
23628,,,1,249,2,2,3,3,5,
23629,,,1,480,1,1,,,1,
23630,,,1,345,2,2,,,2,
23631,,,3,1444,53,53,,,53,
23632,,,3,4048,8,8,1,1,9,
23633,,,3,1927.75,15,15,3,3,18,
23634,,,3,1718,,,1,1,1,
23635,,,5,13796.25,,,,,0,
23636,,,5,5214,13,13,,,13,
23637,,,12,11276.4,,,1,1,1,
23638,,,2,1255,,,,,0,
23639,,,1,50,19,19,7,7,26,
23640,,,14,54818.25,81,81,18,18,99,
23641,,,5,1437.75,33,33,9,9,42,
23642,,,1,20,29,29,14,14,43,
23643,,,3,320,1,1,,,1,
23644,,,4,3430,144,144,12,12,156,
23645,,,3,231,51,51,10,10,61,
23646,,,2,5249,5,5,,,5,
23647,,,1,30.45,2,2,,,2,
23648,,,4,1714,46,46,15,15,61,
23649,,,2,1246,16,16,4,4,20,
23650,,,1,17.4,24,24,1,1,25,
23651,,,1,349,3,3,5,5,8,
23652,,,1,5355,1,1,,,1,
23653,,,2,501.28,35,35,4,4,39,
23654,,,2,3249,19,19,2,2,21,
23655,,,1,131,22,22,4,4,26,
23656,,,7,7091,41,41,10,10,51,
23657,,,2,12702,35,35,5,5,40,
23658,,,2,161.5,46,46,12,12,58,
23659,,,1,611,5,5,2,2,7,
23660,,,1,248,115,115,10,10,125,
23661,,,1,261,,,1,1,1,
23662,,,1,130,24,24,6,6,30,
23663,,,1,738,2,2,1,1,3,
23664,,,8,14425.11,2,2,3,3,5,
23665,,,1,750,,,,,0,
23666,,,2,255.41,3,3,2,2,5,
23667,,,1,290,13,13,,,13,
23668,,,5,2220,93,93,23,23,116,
23669,,,1,1237,14,14,1,1,15,
23670,,,1,500,12,12,2,2,14,
23671,,,1,529,60,60,16,16,76,
23672,,,1,242,,,,,0,
23673,,,7,2526.25,88,88,12,12,100,
23674,,,1,3125,,,,,0,
23675,,,1,3125,1,1,,,1,
23676,,,21,22079.75,227,227,42,42,269,
23677,,,1,499,12,12,3,3,15,
23678,,,10,23935.07,10,10,3,3,13,
23679,,,12,15818.3,1,1,10,10,11,
23680,,,1,680,17,17,32,32,49,
23681,,,1,421,2,2,3,3,5,
23682,,,2,656,51,51,5,5,56,
23683,,,1,0,3,3,1,1,4,
23684,,,1,216,2,2,1,1,3,
23685,,,11,4568,2,2,,,2,
23686,,,9,7073.25,19,19,38,38,57,
23687,,,1,360,26,26,4,4,30,
23688,,,4,98.75,5,5,5,5,10,
23689,,,5,614.04,32,32,15,15,47,
23690,,,1,1200,,,,,0,
23691,,,2,485,14,14,4,4,18,
23692,,,2,2,8,8,2,2,10,
23693,,,2,41.12,,,,,0,
23694,,,2,97170,,,,,0,
23695,,,1,450,,,,,0,
23696,,,1,630,22,22,2,2,24,
23697,,,32,296298.79,36,36,8,8,44,
23698,,,13,32932,47,47,26,26,73,
23699,,,3,5607,25,25,13,13,38,
23700,,,2,7494,4,4,7,7,11,
23701,,,1,300,,,,,0,
23702,,,5,4079.63,59,59,17,17,76,
23703,,,2,1296,13,13,2,2,15,
23704,,,14,6640,201,201,62,62,263,
23705,,,1,26.25,3,3,1,1,4,
23706,,,3,6223,1,1,,,1,
23707,,,5,30126,,,2,2,2,
23708,,,5,4044.25,14,14,12,12,26,
23709,,,18,44644.74,43,43,37,37,80,
23710,,,12,8010.02,72,72,10,10,82,
23711,,,1,50,2,2,1,1,3,
23712,,,1,2290,2,2,1,1,3,
23713,,,5,1370.05,12,12,2,2,14,
23714,,,4,12232.5,7,7,2,2,9,
23715,,,3,53,8,8,3,3,11,
23716,,,1,583,4,4,24,24,28,
23717,,,2,539,4,4,15,15,19,
23718,,,2,1728,20,20,8,8,28,
23719,,,2,880,52,52,15,15,67,
23720,,,10,8035.8,13,13,21,21,34,
23721,,,1,391,2,2,1,1,3,
23722,,,2,984,3,3,8,8,11,
23723,,,12,11646,,,10,10,10,
23724,,,6,830,23,23,6,6,29,
23725,,,1,1,4,4,1,1,5,
23726,,,2,642.4,10,10,9,9,19,
23727,,,2,297,2,2,4,4,6,
23728,,,6,4779,1,1,2,2,3,
23729,,,8,7065,115,115,25,25,140,
23730,,,5,205319,5,5,10,10,15,
23731,,,2,100,2,2,2,2,4,
23732,,,4,18992.5,5,5,10,10,15,
23733,,,2,4874,13,13,2,2,15,
23734,,,4,69.6,,,,,0,
23735,,,1,150,6,6,12,12,18,
23736,,,4,7994.68,3,3,,,3,
23737,,,1,1,4,4,3,3,7,
23738,,,2,907,5,5,,,5,
23739,,,40,38017,95,95,18,18,113,
23740,,,1,195,28,28,12,12,40,
23741,,,5,11474.5,41,41,31,31,72,
23742,,,24,26695.19,16,16,9,9,25,
23743,,,8,6437,11,11,5,5,16,
23744,,,6,7684.15,7,7,3,3,10,
23745,,,1,445,17,17,7,7,24,
23746,,,1,36.75,,,,,0,
23747,,,5,82824,2,2,1,1,3,
23748,,,8,2230,67,67,6,6,73,
23749,,,14,7695,18,18,,,18,
23750,,,3,822.5,18,18,4,4,22,
23751,,,2,33,26,26,9,9,35,
23752,,,1,37727,,,,,0,
23753,,,1,118000,,,,,0,
23754,,,2,19938,,,,,0,
23755,,,1,2670,1,1,2,2,3,
23756,,,2,744,,,,,0,
23757,,,1,1490,18,18,3,3,21,
23758,,,1,30,23,23,5,5,28,
23759,,,20,34946.02,,,,,0,
23760,,,18,22454.89,,,7,7,7,
23761,,,12,8115.25,33,33,12,12,45,
23762,,,1,30.84,,,1,1,1,
23763,,,11,16352.61,56,56,21,21,77,
23764,,,5,7852.3,6,6,6,6,12,
23765,,,13,5614.25,51,51,22,22,73,
23766,,,1,390,,,,,0,
23767,,,2,48000,,,,,0,
23768,,,2,23361,,,,,0,
23769,,,2,455,18,18,2,2,20,
23770,,,1,30,,,,,0,
23771,,,2,32350,,,,,0,
23772,,,3,117.2,14,14,8,8,22,
23773,,,9,8625.44,18,18,6,6,24,
23774,,,2,995,12,12,4,4,16,
23775,,,10,21716.97,31,31,3,3,34,
23776,,,3,3587.22,55,55,6,6,61,
23777,,,1,22.5,20,20,3,3,23,
23778,,,1,1,,,,,0,
23779,,,12,18228.46,45,45,9,9,54,
23780,,,1,150,53,53,2,2,55,
23781,,,1,292.1,8,8,2,2,10,
23782,,,9,17230.5,10,10,1,1,11,
23783,,,26,32682.22,63,63,54,54,117,
23784,,,2,199,1,1,5,5,6,
23785,,,3,3773.5,1,1,,,1,
23786,,,46,37173.28,4,4,2,2,6,
23787,,,1,279,19,19,4,4,23,
23788,,,14,2118.25,2,2,,,2,
23789,,,2,2971.5,16,16,4,4,20,
23790,,,15,6470.65,52,52,19,19,71,
23791,,,5,185,16,16,2,2,18,
23792,,,1,275,6,6,1,1,7,
23793,,,10,5526.95,10,10,8,8,18,
23794,,,14,10003.51,4,4,3,3,7,
23795,,,1,59,33,33,1,1,34,
23796,,,1,12,15,15,3,3,18,
23797,,,9,7629.5,45,45,29,29,74,
23798,,,6,2593.1,53,53,14,14,67,
23799,,,22,17446.86,,,,,0,
23800,,,40,53862.86,14,14,2,2,16,
23801,,,29,27108.15,9,9,8,8,17,
23802,,,5,1870.72,17,17,11,11,28,
23803,,,7,1349.85,1,1,,,1,
23804,,,18,33345.4,31,31,5,5,36,
23805,,,2,705.56,4,4,1,1,5,
23806,,,17,5579.85,3,3,19,19,22,
23807,,,11,4692.75,2,2,16,16,18,
23808,,,1,800,,,1,1,1,
23809,,,2,16,,,,,0,
23810,,,1,361,14,14,2,2,16,
23811,,,37,39323.8,113,113,33,33,146,
23812,,,4,3142.55,33,33,10,10,43,
23813,,,5,96,1,1,8,8,9,
23814,,,1,1,,,,,0,
23815,,,4,2061.25,4,4,4,4,8,
23816,,,1,171,6,6,7,7,13,
23817,,,9,4361,63,63,8,8,71,
23818,,,19,9440.96,61,61,19,19,80,
23819,,,2,2093,11,11,3,3,14,
23820,,,12,6978.55,,,1,1,1,
23821,,,3,6302.3,48,48,16,16,64,
23822,,,3,3025,61,61,21,21,82,
23823,,,2,36253.78,,,,,0,
23824,,,11,5726.4,4,4,1,1,5,
23825,,,6,499.25,1,1,9,9,10,
23826,,,2,0,,,,,0,
23827,,,1,349,,,1,1,1,
23828,,,6,151486.5,29,29,2,2,31,
23829,,,2,2070,2,2,1,1,3,
23830,,,5,3136,50,50,21,21,71,
23831,,,3,226,33,33,2,2,35,
23832,,,20,17904.22,24,24,9,9,33,
23833,,,7,7295.45,40,40,8,8,48,
23834,,,1,1196,8,8,,,8,
23835,,,1,930,,,,,0,
23836,,,1,21.75,5,5,7,7,12,
23837,,,1,469,9,9,2,2,11,
23838,,,1,15,,,,,0,
23839,,,4,358,27,27,18,18,45,
23840,,,18,9521.59,138,138,73,73,211,
23841,,,26,23131.99,5,5,11,11,16,
23842,,,8,2203,45,45,16,16,61,
23843,,,2,960,14,14,2,2,16,
23844,,,12,8858,159,159,55,55,214,
23845,,,1,1358,4,4,2,2,6,
23846,,,1,0,,,,,0,
23847,,,1,467,4,4,,,4,
23848,,,37,99492.75,4,4,1,1,5,
23849,,,10,2243.92,1,1,5,5,6,
23850,,,3,519,22,22,15,15,37,
23851,,,1,100,,,3,3,3,
23852,,,1,1663.78,22,22,6,6,28,
23853,,,12,7212.25,67,67,38,38,105,
23854,,,13,9692.79,58,58,33,33,91,
23855,,,8,214.55,20,20,8,8,28,
23856,,,3,5801,11,11,4,4,15,
23857,,,11,22696.2,,,18,18,18,
23858,,,1,56,,,,,0,
23859,,,2,37.05,,,,,0,
23860,,,1,150,3,3,,,3,
23861,,,12,10888.75,12,12,1,1,13,
23862,,,22,21211.25,,,,,0,
23863,,,4,4065.06,5,5,,,5,
23864,,,5,318,,,4,4,4,
23865,,,2,25.28,10,10,5,5,15,
23866,,,1,21,11,11,5,5,16,
23867,,,2,19127,3,3,,,3,
23868,,,4,1961.38,1,1,,,1,
23869,,,4,2652,15,15,12,12,27,
23870,,,10,38292,62,62,20,20,82,
23871,,,1,673,18,18,3,3,21,
23872,,,19,10608.27,3,3,19,19,22,
23873,,,7,770,11,11,4,4,15,
23874,,,1,6369,3,3,5,5,8,
23875,,,1,40,3,3,2,2,5,
23876,,,47,25843.24,20,20,4,4,24,
23877,,,7,6256.53,14,14,19,19,33,
23878,,,1,2000,4,4,2,2,6,
23879,,,1,1,21,21,19,19,40,
23880,,,4,3057.25,5,5,3,3,8,
23881,,,7,6478,8,8,4,4,12,
23882,,,22,58348.8,,,28,28,28,
23883,,,6,25050.2,38,38,8,8,46,
23884,,,1,249,6,6,13,13,19,
23885,,,13,5486.75,6,6,1,1,7,
23886,,,30,20694.66,56,56,35,35,91,
23887,,,11,11165.5,8,8,15,15,23,
23888,,,1,1686,1,1,2,2,3,
23889,,,2,966.1,15,15,7,7,22,
23890,,,40,22663.58,75,75,22,22,97,
23891,,,35,35860.49,28,28,11,11,39,
23892,,,14,11854.93,17,17,1,1,18,
23893,,,6,25387.5,1,1,,,1,
23894,,,1,1845,21,21,3,3,24,
23895,,,2,56.25,,,,,0,
23896,,,1,237,,,,,0,
23897,,,7,10724,26,26,6,6,32,
23898,,,4,4700,8,8,4,4,12,
23899,,,23,35283.41,5,5,1,1,6,
23900,,,30,25415.9,,,20,20,20,
23901,,,41,29792.34,1,1,1,1,2,
23902,,,2,525,16,16,1,1,17,
23903,,,5,1597.2,3,3,4,4,7,
23904,,,2,4927,44,44,15,15,59,
23905,,,19,20936.32,,,,,0,
23906,,,1,400,5,5,2,2,7,
23907,,,3,1352.13,14,14,10,10,24,
23908,,,19,15914.55,17,17,4,4,21,
23909,,,2,13188.75,24,24,11,11,35,
23910,,,1,3790,8,8,15,15,23,
23911,,,2,3069.24,1,1,,,1,
23912,,,4,697,1,1,,,1,
23913,,,1,1250,26,26,2,2,28,
23914,,,1,15,10,10,1,1,11,
23915,,,2,55.36,8,8,1,1,9,
23916,,,2,442,38,38,9,9,47,
23917,,,4,2108.75,31,31,19,19,50,
23918,,,15,13276.75,59,59,22,22,81,
23919,,,1,249,1,1,,,1,
23920,,,3,5535.95,35,35,17,17,52,
23921,,,62,64613.62,57,57,14,14,71,
23922,,,20,6609.31,28,28,5,5,33,
23923,,,4,1269.05,14,14,19,19,33,
23924,,,54,21058.23,136,136,49,49,185,
23925,,,17,21173.4,21,21,10,10,31,
23926,,,1,37.5,8,8,4,4,12,
23927,,,1,1999,16,16,6,6,22,
23928,,,43,460592.97,28,28,10,10,38,
23929,,,8,9273.65,10,10,5,5,15,
23930,,,14,8317.15,17,17,2,2,19,
23931,,,11,22080.45,,,,,0,
23932,,,1,332,2,2,,,2,
23933,,,49,57391.84,1,1,,,1,
23934,,,4,2462.5,6,6,,,6,
23935,,,1,20,,,,,0,
23936,,,5,8563.99,5,5,,,5,
23937,,,2,24350,,,,,0,
23938,,,21,42726,,,,,0,
23939,,,2,57269,,,,,0,
23940,,,3,38312,,,,,0,
23941,,,2,41.25,,,,,0,
23942,,,2,515,,,,,0,
23943,,,2,607,3,3,4,4,7,
23944,,,1,230,11,11,2,2,13,
23945,,,1,50,10,10,9,9,19,
23946,,,1,340,15,15,1,1,16,
23947,,,1,2584,,,,,0,
23948,,,107,518011.23,3,3,3,3,6,
23949,,,4,34086,,,,,0,
23950,,,6,2544.91,71,71,11,11,82,
23951,,,1,11.25,2,2,,,2,
23952,,,7,7653.7,82,82,28,28,110,
23953,,,13,7095.25,15,15,10,10,25,
23954,,,1,650,6,6,,,6,
23955,,,12,3941.4,2,2,4,4,6,
23956,,,19,16478.87,2,2,15,15,17,
23957,,,7,1038.25,2,2,1,1,3,
23958,,,7,1204,31,31,2,2,33,
23959,,,7,9835,1,1,3,3,4,
23960,,,1,481,51,51,10,10,61,
23961,,,2,1725,19,19,1,1,20,
23962,,,7,24211.35,,,,,0,
23963,,,1,325,25,25,5,5,30,
23964,,,10,22158.05,28,28,14,14,42,
23965,,,1,245,,,,,0,
23966,,,35,35822.08,70,70,17,17,87,
23967,,,1,379,13,13,5,5,18,
23968,,,4,949,24,24,8,8,32,
23969,,,4,1651.5,1,1,4,4,5,
23970,,,7,25286.75,29,29,17,17,46,
23971,,,20,38863.43,1,1,,,1,
23972,,,8,4924.75,59,59,20,20,79,
23973,,,13,8463.27,,,4,4,4,
23974,,,4,2061.05,83,83,10,10,93,
23975,,,5,1460.1,,,,,0,
23976,,,33,678635.3,1,1,,,1,
23977,,,13,24466.95,19,19,1,1,20,
23978,,,4,7626,26,26,5,5,31,
23979,,,2,1270,34,34,68,68,102,
23980,,,34,18457.1,17,17,3,3,20,
23981,,,7,11070.65,29,29,4,4,33,
23982,,,11,3396,13,13,1,1,14,
23983,,,1,18,,,4,4,4,
23984,,,1,287,2,2,2,2,4,
23985,,,7,12601.75,15,15,14,14,29,
23986,,,6,8669,1,1,2,2,3,
23987,,,10,4503.96,,,,,0,
23988,,,1,26.25,6,6,2,2,8,
23989,,,1,255,5,5,,,5,
23990,,,8,3692,6,6,1,1,7,
23991,,,2,510.45,3,3,2,2,5,
23992,,,1,42,2,2,4,4,6,
23993,,,20,10340.83,24,24,4,4,28,
23994,,,3,1126.25,3,3,12,12,15,
23995,,,7,29015,3,3,3,3,6,
23996,,,1,0,6,6,,,6,
23997,,,1,4900,4,4,5,5,9,
23998,,,5,14864,,,,,0,
23999,,,1,26.25,5,5,3,3,8,
24000,,,1,3500,1,1,,,1,
24001,,,4,702,,,2,2,2,
24002,,,2,1387,7,7,,,7,
24003,,,6,11589.5,22,22,13,13,35,
24004,,,4,588.4,2,2,2,2,4,
24005,,,7,7364,66,66,23,23,89,
24006,,,1,150,,,,,0,
24007,,,2,1922,30,30,2,2,32,
24008,,,3,4138.5,14,14,1,1,15,
24009,,,3,1829,8,8,5,5,13,
24010,,,1,339,2,2,,,2,
24011,,,3,6014,2,2,,,2,
24012,,,6,1938.25,5,5,3,3,8,
24013,,,1,42,37,37,18,18,55,
24014,,,2,55319,13,13,1,1,14,
24015,,,3,1986,14,14,7,7,21,
24016,,,2,78350,,,,,0,
24017,,,2,680,,,4,4,4,
24018,,,2,2923,,,,,0,
24019,,,1,30,3,3,5,5,8,
24020,,,1,18.75,20,20,9,9,29,
24021,,,17,17662.95,22,22,15,15,37,
24022,,,1,245,,,,,0,
24023,,,7,5593.5,,,1,1,1,
24024,,,3,796.75,7,7,4,4,11,
24025,,,16,21468.78,17,17,21,21,38,
24026,,,5,276.78,41,41,3,3,44,
24027,,,9,5523.98,86,86,30,30,116,
24028,,,36,79072.77,1,1,,,1,
24029,,,11,18000.5,13,13,1,1,14,
24030,,,4,7388.25,14,14,7,7,21,
24031,,,1,21,25,25,5,5,30,
24032,,,4,750.5,2,2,,,2,
24033,,,3,1435,3,3,1,1,4,
24034,,,4,1717.75,,,,,0,
24035,,,45,371737.15,59,59,16,16,75,
24036,,,12,7878.96,19,19,7,7,26,
24037,,,3,132.24,8,8,9,9,17,
24038,,,6,6510.75,6,6,5,5,11,
24039,,,6,119.2,35,35,10,10,45,
24040,,,2,2641,14,14,3,3,17,
24041,,,6,4538.5,18,18,6,6,24,
24042,,,1,799,66,66,8,8,74,
24043,,,2,978,5,5,,,5,
24044,,,3,1842.25,11,11,10,10,21,
24045,,,1,345,15,15,9,9,24,
24046,,,1,37.5,,,,,0,
24047,,,2,290,16,16,3,3,19,
24048,,,2,1354,,,6,6,6,
24049,,,4,2219,28,28,2,2,30,
24050,,,2,48.75,,,,,0,
24051,,,2,305,14,14,6,6,20,
24052,,,1,125,2,2,2,2,4,
24053,,,3,1214,25,25,8,8,33,
24054,,,4,2921,54,54,2,2,56,
24055,,,3,1873,69,69,9,9,78,
24056,,,1,160,16,16,2,2,18,
24057,,,8,10908,1,1,,,1,
24058,,,1,1,6,6,2,2,8,
24059,,,3,1710.75,2,2,,,2,
24060,,,5,4600.4,,,1,1,1,
24061,,,2,1613.42,4,4,,,4,
24062,,,18,10490.71,38,38,13,13,51,
24063,,,3,560,8,8,4,4,12,
24064,,,2,942,,,,,0,
24065,,,7,10805.76,16,16,7,7,23,
24066,,,17,24043.03,14,14,,,14,
